þi	None
þe	None
he	None
beheold	behealdan
heora	heore
anra	an
gehwilcne	None
on	None
heora	heore
weorce	weorc
he	None
sohte	sœ̄сan
his	None
gelican	gelica
ac	acan
he	None
ne	neh
mihte	miht
hine	None
þar	None
findan	findan
on	None
ðam	None
flocce	flocc
Ða	None
færinga	None
com	cuman
Arcestrates	None
ealre	eall
þare	None
þeode	þeon
cyningc	None
mid	None
micelre	None
mænio	None
his	None
manna	mannian
and	None
in	None
eode	gan
on	None
þæt	None
bæð	None
Ða	None
agan	agan
se	None
cyngc	None
plegan	None
wið	None
his	None
geferan	gefere
mid	None
þoðere	None
and	None
Apollonius	None
hine	None
gemægnde	None
swa	None
swa	None
God	None
wolde	willan
on	None
ðæs	None
cyninges	cyning
plegan	None
and	None
yrnende	yrnan
þone	None
ðoðor	None
gelæhte	gelæссan
and	None
mid	None
swiftre	swift
rædnesse	None
geslegene	None
ongean	None
gesænde	None
to	toh
ðam	None
plegendan	None
cynge	cyng
Eft	None
he	None
agean	None
asænde	None
he	None
rædlice	None
sloh	slean
swa	None
he	None
hine	None
næfre	None
feallan	fealle
ne	neh
let	lætan
Se	None
cyngc	None
ða	None
oncneow	None
þæs	None
iungan	None
snelnesse	None
þæt	None
he	None
wiste	witan
þæt	None
he	None
n	None
æfde	None
his	None
gelican	gelica
on	None
þam	None
plegan	None
þa	None
cwæð	cweðan
he	None
to	toh
his	None
geferan	gefere
Gað	None
eow	eowan
heonon	None
Þes	None
cniht	cniht
þæs	None
þe	None
me	None
þingð	None
is	wesan
min	min
gelica	gelician
Ða	None
ða	None
Apollonius	None
gehyrde	gehyrdan
þæt	None
se	None
cyning	cyning
hyne	None
herede	herian
he	None
arn	yrnan
rædlice	None
and	None
genealæhte	None
to	toh
ðam	None
cynge	cyng
and	None
mid	None
gelæredre	gelæred
handa	hand
he	None
swang	swingan
þone	None
top	None
mid	None
swa	None
micelre	None
swiftnesse	swiftnes
þæt	None
se	None
cyngc	None
wæs	wesan
geþuht	þynсan
swilce	None
he	None
of	None
ylde	yldan
to	toh
iuguðe	None
gewænd	None
wære	wær
and	None
æfter	None
þam	None
on	None
his	None
cynesetle	cynesetl
he	None
him	None
gecwemlice	None
ðenode	None
And	None
þa	None
ða	None
he	None
ut	None
eode	gan
of	None
ðam	None
bæðe	None
he	None
hine	None
lædde	lædan
be	None
þare	None
handa	hand
and	None
him	None
þa	None
siððan	None
þanon	None
gewænde	None
þæs	None
weges	weg
þe	None
he	None
ær	ær
com	cuman
Ða	None
cwæð	cweðan
se	None
cyningc	None
to	toh
his	None
mannum	mann
siððan	None
Apollonius	None
agan	agan
wæs	wesan
Ic	None
swerige	None
þurh	None
ða	None
gemænan	gemæne
hælo	None
þæt	None
ic	None
me	None
næfre	None
bet	betan
ne	neh
baðode	baðian
þonne	None
ic	None
dide	None
todæg	None
n	None
at	None
ic	None
þurh	None
hwilces	None
iunges	None
mannes	mann
þenunge	None
Ða	None
beseah	beseon
he	None
hine	None
to	toh
anum	an
his	None
manna	mannian
and	None
cwæð	cweðan
Ga	None
and	None
gewite	gewitan
hwæt	None
se	None
iunga	None
man	munan
sy	su
þe	None
me	None
todæg	None
swa	None
wel	None
gehirsumode	None
Se	None
man	munan
ða	None
eode	gan
æfter	None
Apollonio	None
Mid	None
þi	None
þe	None
he	None
geseah	geseon
þæt	None
he	None
wæs	wesan
mid	None
horhgum	horhig
scicelse	None
bewæfed	None
þa	None
wænde	None
he	None
ongean	None
to	toh
ðam	None
cynge	cyng
and	None
cwæð	cweðan
Se	None
iunga	None
man	munan
þe	None
þu	None
æfter	None
axsodest	None
is	wesan
forliden	forliþan
man	munan
Ða	None
cwæð	cweðan
se	None
cyng	cyng
þurh	None
hwæt	None
wast	witan
ðu	None
þæt	None
Se	None
man	munan
him	None
andswerode	None
and	None
cwæð	cweðan
þeah	þiсgan
he	None
hit	None
silf	None
forswige	None
his	None
gegirla	None
hine	None
geswutelað	None
Ða	None
cwæð	cweðan
se	None
cyngc	None
Ga	None
rædlice	None
and	None
sege	None
him	None
þæt	None
se	None
cyngc	None
bit	bitan
ðe	None
þæt	None
ðu	None
cume	cuman
to	toh
his	None
gereorde	gerædan
Ða	None
Apollonius	None
þæt	None
gehyrde	gehyrdan
he	None
þam	None
gehyrsumode	None
and	None
eode	gan
forð	None
mid	None
þam	None
men	None
oð	None
þæt	None
he	None
becom	becuman
to	toh
ðæs	None
cynges	cyng
healle	heall
Ða	None
eode	gan
se	None
man	munan
in	None
beforan	None
to	toh
ðam	None
cynge	cyng
and	None
cwæð	cweðan
Se	None
forlidena	forliden
man	munan
is	wesan
cumen	cuman
þe	None
ðu	None
æfter	None
sændest	None
ac	acan
he	None
ne	neh
mæg	mæg
for	for
scame	None
in	None
gan	gan
buton	None
scrude	None
Ða	None
het	hettan
se	None
cyngc	None
hine	None
sona	None
gescridan	None
mid	None
wurðfullan	None
scrude	None
and	None
het	hettan
hine	None
in	None
gan	gan
to	toh
ðam	None
gereorde	gerædan
Ða	None
eode	gan
Apollonius	None
in	None
and	None
gesæt	gesittan
þar	None
him	None
getæht	tæсan
wæs	wesan
ongean	None
ðone	None
cyngc	None
Ðar	None
wearð	None
ða	None
seo	seon
þenung	None
in	None
geboren	geboren
and	None
æfter	None
þam	None
cynelic	None
gebeorscipe	None
and	None
Apollonius	None
nan	None
ðingc	None
ne	neh
æt	etan
ðeah	None
ðe	None
ealle	eall
oðre	None
men	None
æton	etan
and	None
bliðe	None
wæron	wesan
ac	acan
he	None
beheold	behealdan
þæt	None
gold	gold
and	None
þæt	None
seolfor	seolfor
and	None
ða	None
deorwurðan	None
reaf	reofan
and	None
þa	None
beodas	beod
and	None
þa	None
cynelican	None
þenunga	None
Ða	None
ða	None
he	None
þis	None
eal	None
mid	None
sarnesse	sarnes
beheold	behealdan
ða	None
sæt	sæt
sum	su
eald	eald
and	None
sum	su
æfestig	æfestig
ealdorman	None
be	None
þam	None
cynge	cyng
Mid	None
þi	None
þe	None
he	None
geseah	geseon
þæt	None
Apollonius	None
swa	None
sarlice	None
sæt	sæt
and	None
ealle	eall
þingc	None
beheold	behealdan
and	None
nan	None
ðingc	None
ne	neh
æt	etan
ða	None
cwæð	cweðan
he	None
to	toh
ðam	None
cynge	cyng
ðu	None
goda	god
cyngc	None
efne	efnan
þes	None
man	munan
þe	None
þu	None
swa	None
wel	None
wið	None
gedest	gedon
he	None
is	wesan
swiðe	swiðan
æfestful	None
for	for
ðinum	None
gode	god
Ða	None
cwæð	cweðan
se	None
cyngc	None
þe	None
misþingð	None
Soðlice	None
þes	None
iunga	None
man	munan
ne	neh
æfestigað	None
on	None
nanum	None
ðingum	None
ðe	None
he	None
her	heran
gesihð	None
ac	acan
he	None
cyð	None
þæt	None
he	None
hæfð	None
fela	None
forloren	forloren
Ða	None
beseah	beseon
Arcestrates	None
se	None
cyngc	None
bliðum	None
andwlitan	andwlitan
to	toh
Apollonio	None
and	None
cwæð	cweðan
ðu	None
iunga	None
man	munan
beo	beon
bliðe	None
mid	None
us	None
and	None
gehiht	None
on	None
God	None
þæt	None
þu	None
mote	motan
silf	None
to	toh
ðam	None
selran	None
becuman	becuman
Mid	None
þi	None
ðe	None
se	None
cyning	cyning
þas	None
word	word
gecwæð	None
ða	None
færinga	None
þar	None
eode	gan
in	None
ðæs	None
cynges	cyng
iunge	None
dohtor	dohtor
and	None
cyste	cystan
hyre	hyrian
fæder	fæder
and	None
ða	None
ymbsittendan	None
Þa	None
heo	None
becom	becuman
to	toh
Apollonio	None
þa	None
gewænde	None
heo	None
ongean	None
to	toh
hire	None
fæder	fæder
and	None
cwæð	cweðan
ðu	None
goda	god
cyningc	None
and	None
min	min
se	None
leofesta	None
fæder	fæder
hwæt	None
is	wesan
þes	None
iunga	None
man	munan
þe	None
ongean	None
ðe	None
on	None
swa	None
wurðlicum	None
setle	setl
sit	sittan
mid	None
sarlicum	None
andwlitan	andwlitan
N	None
at	None
ic	None
hwæt	None
he	None
besorgað	None
Ða	None
cwæð	cweðan
se	None
cyningc	None
Leofe	None
dohtor	dohtor
þes	None
iunga	None
man	munan
is	wesan
forliden	forliþan
and	None
he	None
gecwemde	None
me	None
manna	mannian
betst	betan
on	None
ðam	None
plegan	None
forðam	None
ic	None
hine	None
gelaðode	None
to	toh
ðysum	None
urum	ur
gebeorscipe	None
N	None
at	None
ic	None
hwæt	None
he	None
is	wesan
ne	neh
hwanon	None
he	None
is	wesan
ac	acan
gif	None
ðu	None
wille	willan
witan	witan
hwæt	None
he	None
sy	su
axsa	None
hine	None
forðam	None
þe	None
gedafenað	None
þæt	None
þu	None
wite	wite
Ða	None
eode	gan
þæt	None
mæden	mæden
to	toh
Apollonio	None
and	None
mid	None
forwandigendre	None
spræce	sprecan
cwæð	cweðan
ðeah	None
ðu	None
stille	stille
sy	su
and	None
unrot	None
þeah	þiсgan
ic	None
þine	None
æðelborennesse	None
on	None
ðe	None
geseo	geseon
Nu	None
þonne	None
gif	None
ðe	None
to	toh
hefig	hefig
ne	neh
þince	None
sege	None
me	None
þinne	þinne
naman	nama
and	None
þin	None
gelymp	None
arece	None
me	None
Ða	None
cwæð	cweðan
Apollonius	None
Gif	None
ðu	None
for	for
neode	None
axsast	None
æfter	None
minum	None
naman	nama
ic	None
secge	None
þe	None
ic	None
hine	None
forleas	forleosan
on	None
sæ	sæ
Gif	None
ðu	None
wilt	willan
mine	None
æðelborennesse	None
witan	witan
wite	wite
ðu	None
þæt	None
ic	None
hig	None
forlet	forlætan
on	None
Tharsum	None
Ðæt	None
mæden	mæden
cwæð	cweðan
Sege	None
me	None
gewislicor	None
þæt	None
ic	None
hit	None
mæge	mæg
understandan	understandan
Apollonius	None
þa	None
soðlice	None
hyre	hyrian
arehte	None
ealle	eall
his	None
gelymp	None
and	None
æt	etan
þare	None
spræcan	None
ende	ende
him	None
feollon	feallan
tearas	tear
of	None
ðam	None
eagum	eage
Mid	None
þy	þywan
þe	None
se	None
cyngc	None
þæt	None
geseah	geseon
he	None
bewænde	None
hine	None
ða	None
to	toh
ðare	None
dohtor	dohtor
and	None
cwæð	cweðan
Leofe	None
dohtor	dohtor
þu	None
gesingodest	None
mid	None
þy	þywan
þe	None
þu	None
woldest	willan
witan	witan
his	None
naman	nama
and	None
his	None
gelimp	gelimpan
þu	None
hafast	None
nu	None
geedniwod	None
his	None
ealde	eald
sar	sar
Ac	None
ic	None
bidde	biddan
þe	None
þæt	None
þu	None
gife	gifu
him	None
swa	None
hwæt	None
swa	None
ðu	None
wille	willan
Ða	None
ða	None
þæt	None
mæden	mæden
gehirde	None
þæt	None
hire	None
wæs	wesan
alyfed	alyfan
fram	None
hire	None
fæder	fæder
þæt	None
heo	None
ær	ær
hyre	hyrian
silf	None
gedon	gedon
wolde	willan
ða	None
cwæð	cweðan
heo	None
to	toh
Apollonio	None
Apolloni	None
soðlice	None
þu	None
eart	wesan
ure	ur
Forlæt	None
þine	None
murcnunge	None
and	None
nu	None
ic	None
mines	None
fæder	fæder
leafe	leaf
habbe	None
ic	None
gedo	gedon
ðe	None
weligne	None
Apollonius	None
hire	None
þæs	None
þancode	þancian
and	None
se	None
cyngc	None
blissode	blissian
on	None
his	None
dohtor	dohtor
welwillendnesse	None
and	None
hyre	hyrian
to	toh
cwæð	cweðan
Leofe	None
dohtor	dohtor
hat	hatan
feccan	None
þine	None
hearpan	hearpe
and	None
gecig	None
ðe	None
to	toh
þine	None
frynd	None
and	None
afirsa	None
fram	None
þam	None
iungan	None
his	None
sarnesse	sarnes
Ða	None
eode	gan
heo	None
ut	None
and	None
het	hettan
feccan	None
hire	None
hearpan	hearpe
and	None
sona	None
swa	None
heo	None
hearpian	None
ongan	None
heo	None
mid	None
winsumum	None
sange	sang
gemægnde	None
þare	None
hearpan	hearpe
sweg	swegan
Ða	None
ongunnon	onginnan
ealle	eall
þa	None
men	None
hi	None
herian	herian
on	None
hyre	hyrian
swegcræft	swegcræft
and	None
Apollonius	None
ana	an
swigode	swigian
Ða	None
cwæð	cweðan
se	None
cyningc	None
Apolloni	None
nu	None
ðu	None
dest	don
yfele	yfel
forðam	None
þe	None
ealle	eall
men	None
heriað	None
mine	None
dohtor	dohtor
on	None
hyre	hyrian
swegcræfte	swegcræft
and	None
þu	None
ana	an
hi	None
swigende	None
tælst	tælan
Apollonius	None
cwæð	cweðan
Eala	None
ðu	None
goda	god
cyngc	None
gif	None
ðu	None
me	None
gelifst	None
ic	None
secge	None
þæt	None
ic	None
ongite	None
þæt	None
soðlice	None
þin	None
dohtor	dohtor
gefeol	None
on	None
swegcræft	swegcræft
ac	acan
heo	None
n	None
æfð	None
hine	None
na	None
wel	None
geleornod	leornian
Ac	None
hat	hatan
me	None
nu	None
sillan	None
þa	None
hearpan	hearpe
þonne	None
wast	witan
þu	None
þæt	None
þu	None
nu	None
git	None
n	None
ast	None
Arcestrates	None
se	None
cyning	cyning
cwæð	cweðan
Apolloni	None
ic	None
oncnawe	None
soðlice	None
þæt	None
þu	None
eart	wesan
on	None
eallum	eall
þingum	þing
wel	None
gelæred	læran
Ða	None
het	hettan
se	None
cyng	cyng
sillan	None
Apollonige	None
þa	None
hearpan	hearpe
Apollonius	None
þa	None
ut	None
eode	gan
and	None
hine	None
scridde	None
and	None
sette	settan
ænne	None
cynehelm	cynehelm
uppon	None
his	None
heafod	heafod
and	None
nam	None
þa	None
hearpan	hearpe
on	None
his	None
hand	hand
and	None
in	None
eode	gan
and	None
swa	None
stod	standan
þæt	None
se	None
cyngc	None
and	None
ealle	eall
þa	None
ymbsittendan	None
wendon	wendan
þæt	None
he	None
n	None
ære	ær
Apollonius	None
ac	acan
þæt	None
he	None
wære	wær
Apollines	None
ðara	None
hæðenra	None
God	None
Ða	None
wearð	None
stilnes	stilnes
and	None
swige	swige
geworden	weorþan
innon	None
ðare	None
healle	heall
And	None
Apollonius	None
his	None
hearpenægl	None
genam	None
and	None
he	None
þa	None
hearpestrengas	None
mid	None
cræfte	cræftan
astirian	None
ongan	None
and	None
þare	None
hearpan	hearpe
sweg	swegan
mid	None
winsumum	None
sange	sang
gemægnde	None
And	None
se	None
cyngc	None
silf	None
and	None
ealle	eall
þe	None
þar	None
andwearde	andweard
wæron	wesan
micelre	None
stæfne	None
cliopodon	None
and	None
hine	None
heredon	herian
Æfter	None
þisum	None
forlet	forlætan
Apollonius	None
þa	None
hearpan	hearpe
and	None
plegode	plegian
and	None
fela	None
fægera	fæger
þinga	þingian
þar	None
forð	None
teah	teon
þe	None
þam	None
folce	folc
ungecnawen	None
wæs	wesan
and	None
ungewunelic	None
and	None
heom	None
eallum	eall
þearle	None
licode	lician
ælc	None
þara	None
þinga	þingian
ðe	None
he	None
forð	None
teah	teon
Soðlice	None
mid	None
þy	þywan
þe	None
þæs	None
cynges	cyng
dohtor	dohtor
geseah	geseon
þæt	None
Apollonius	None
on	None
eallum	eall
godum	god
cræftum	cræft
swa	None
wel	None
wæs	wesan
getogen	teon
þa	None
gefeol	None
hyre	hyrian
mod	mod
on	None
his	None
lufe	lufu
Ða	None
æfter	None
þæs	None
beorscipes	None
geendunge	None
cwæð	cweðan
þæt	None
mæden	mæden
to	toh
ðam	None
cynge	cyng
Leofa	None
fæder	fæder
þu	None
lyfdest	None
me	None
litle	None
ær	ær
þæt	None
ic	None
moste	motan
gifan	None
Apollonio	None
swa	None
hwæt	None
swa	None
ic	None
wolde	willan
of	None
þinum	None
goldhorde	goldhord
Arcestrates	None
se	None
cyng	cyng
cwæð	cweðan
to	toh
hyre	hyrian
Gif	None
him	None
swa	None
hwæt	None
swa	None
ðu	None
wille	willan
Heo	None
ða	None
swiðe	swiðan
bliðe	None
ut	None
eode	gan
and	None
cwæð	cweðan
Lareow	None
Apolloni	None
ic	None
gife	gifu
þe	None
be	None
mines	None
fæder	fæder
leafe	leaf
twa	None
hund	hund
punda	None
goldes	gold
and	None
feower	None
hund	hund
punda	None
gewihte	gewiht
seolfres	seolfor
and	None
þone	None
mæstan	None
dæl	dælan
deorwurðan	None
reafes	None
and	None
twentig	None
ðeowa	None
manna	mannian
And	None
heo	None
þa	None
þus	None
cwæð	cweðan
to	toh
ðam	None
þeowum	þeow
mannum	mann
Berað	None
þas	None
þingc	None
mid	None
eow	eowan
þe	None
ic	None
behet	behatan
Apollonio	None
minum	None
lareowe	lareow
and	None
lecgað	None
innon	None
bure	None
beforan	None
minum	None
freondum	freond
Þis	None
wearð	None
þa	None
þus	None
gedon	gedon
æfter	None
þare	None
cwene	cwene
hæse	hæs
and	None
ealle	eall
þa	None
men	None
hire	None
gife	gifu
heredon	herian
ðe	None
hig	None
gesawon	geseon
Ða	None
soðlice	None
geendode	geendian
þe	None
gebeorscipe	None
and	None
þa	None
men	None
ealle	eall
arison	arisan
and	None
gretton	gretan
þone	None
cyngc	None
and	None
ða	None
cwene	cwene
and	None
bædon	biddan
hig	None
gesunde	gesund
beon	beon
and	None
ham	None
gewændon	None
Eac	None
swilce	None
Apollonius	None
cwæð	cweðan
ðu	None
goda	god
cyngc	None
and	None
earmra	earm
gemiltsigend	None
and	None
þu	None
cwen	cwen
lare	lar
lufigend	None
beon	beon
ge	None
gesunde	gesund
He	None
beseah	beseon
eac	eacan
to	toh
ðam	None
þeowum	þeow
mannum	mann
þe	None
þæt	None
mæden	mæden
him	None
forgifen	None
hæfde	habban
and	None
heom	None
cwæð	cweðan
to	toh
Nimað	None
þas	None
þing	þingan
mid	None
eow	eowan
þe	None
me	None
seo	seon
cwen	cwen
forgeaf	forgiefan
and	None
gan	gan
we	None
secan	sec
ure	ur
gesthus	None
þæt	None
we	None
magon	magan
us	None
gerestan	None
Ða	None
adred	None
þæt	None
mæden	mæden
þæt	None
heo	None
næfre	None
eft	None
Apollonium	None
ne	neh
gesawe	geseon
swa	None
raðe	None
swa	None
heo	None
wolde	willan
and	None
eode	gan
þa	None
to	toh
hire	None
fæder	fæder
and	None
cwæð	cweðan
ðu	None
goda	god
cyningc	None
licað	None
ðe	None
wel	None
þæt	None
Apollonius	None
þe	None
þurh	None
us	None
todæg	None
gegodod	None
is	wesan
þus	None
heonon	None
fare	faru
and	None
cuman	cuman
yfele	yfel
men	None
and	None
bereafian	bereafian
hine	None
Se	None
cyngc	None
cwæð	cweðan
Wel	None
þu	None
cwæde	cweþan
Hat	None
him	None
findan	findan
hwar	None
he	None
hine	None
mæge	mæg
wurðlicost	None
gerestan	None
Ða	None
dide	None
þæt	None
mæden	mæden
swa	None
hyre	hyrian
beboden	bebeodan
wæs	wesan
and	None
Apollonius	None
onfeng	onfon
þare	None
wununge	wunung
ðe	None
hym	None
getæht	tæсan
wæs	wesan
and	None
ðar	None
in	None
eode	gan
Gode	None
þancigende	None
ðe	None
him	None
ne	neh
forwyrnde	None
cynelices	None
wurðscipes	None
and	None
frofres	None
Ac	None
þæt	None
mæden	mæden
hæfde	habban
unstille	None
niht	niht
mid	None
þare	None
lufe	lufu
onæled	onælan
þara	None
worda	word
and	None
sanga	sang
þe	None
heo	None
gehyrde	gehyrdan
æt	etan
Apollonige	None
and	None
na	None
leng	lengan
heo	None
ne	neh
gebad	gebidan
ðonne	None
hit	None
dæg	dæg
wæs	wesan
ac	acan
eode	gan
sona	None
swa	None
hit	None
leoht	leoht
wæs	wesan
and	None
gesæt	gesittan
beforan	None
hire	None
fæder	fæder
bedde	bedd
Ða	None
cwæð	cweðan
se	None
cyngc	None
Leofe	None
dohtor	dohtor
for	for
hwi	None
eart	wesan
ðu	None
þus	None
ærwacol	None
Ðæt	None
mæden	mæden
cwæð	cweðan
Me	None
awehton	None
þa	None
gecnerdnessan	None
þe	None
ic	None
girstandæg	None
gehyrde	gehyrdan
Nu	None
bidde	biddan
ic	None
ðe	None
forðam	None
þæt	None
þu	None
befæste	befæstan
me	None
urum	ur
cuman	cuman
Apollonige	None
to	toh
lare	lar
Ða	None
wearð	None
se	None
cyningc	None
þearle	None
geblissod	geblissian
and	None
het	hettan
feccan	None
Apollonium	None
and	None
him	None
to	toh
cwæð	cweðan
Min	None
dohtor	dohtor
girnð	None
þæt	None
heo	None
mote	motan
leornian	leornian
æt	etan
ðe	None
ða	None
gesæligan	None
lare	lar
ðe	None
þu	None
canst	cunnan
And	None
gif	None
ðu	None
wilt	willan
þisum	None
þingum	þing
gehyrsum	gehyrsum
beon	beon
ic	None
swerige	None
ðe	None
þurh	None
mines	None
rices	None
mægna	mægen
þæt	None
swa	None
hwæt	None
swa	None
ðu	None
on	None
sæ	sæ
forlure	forleosan
ic	None
ðe	None
þæt	None
on	None
lande	land
gestaðelige	None
Ða	None
ða	None
Apollonius	None
þæt	None
gehyrde	gehyrdan
he	None
onfengc	None
þam	None
mædenne	None
to	toh
lare	lar
and	None
hire	None
tæhte	tæсan
swa	None
wel	None
swa	None
he	None
silf	None
geleornode	None
Hyt	None
gelamp	gelimpan
ða	None
æfter	None
þisum	None
binnon	None
feawum	feaw
tidum	tid
þæt	None
Arcestrates	None
se	None
cyngc	None
heold	healdan
Apollonius	None
hand	hand
on	None
handa	hand
and	None
eodon	gan
swa	None
ut	None
on	None
ðare	None
ceastre	None
stræte	stræt
Þa	None
æt	etan
nyhstan	None
comon	cuman
ðar	None
gan	gan
ongean	None
hy	None
þry	None
gelærede	gelæred
weras	wer
and	None
æþelborene	æþelboren
þa	None
lange	lang
ær	ær
girndon	None
þæs	None
cyninges	cyning
dohtor	dohtor
Hi	None
ða	None
ealle	eall
þry	None
togædere	None
anre	an
stæfne	None
gretton	gretan
þone	None
cyngc	None
Ða	None
smercode	None
se	None
cyng	cyng
and	None
heom	None
to	toh
beseah	beseon
and	None
þus	None
cwæð	cweðan
Hwæt	None
is	wesan
þæt	None
þæt	None
ge	None
me	None
anre	an
stæfne	None
gretton	gretan
Ða	None
andswerode	None
heora	heore
an	an
and	None
cwæð	cweðan
We	None
bædon	biddan
gefirn	None
þynre	þynne
dohtor	dohtor
and	None
þu	None
us	None
oftrædlice	None
mid	None
elcunge	None
geswænctest	None
Forðam	None
we	None
comon	cuman
hider	None
todæg	None
þus	None
togædere	None
We	None
syndon	None
þyne	None
ceastergewaran	None
of	None
æðelum	æðele
gebyrdum	gebyrde
geborene	geboren
Nu	None
bidde	biddan
we	None
þe	None
þæt	None
þu	None
geceose	None
þe	None
ænne	None
of	None
us	None
þrym	None
hwilcne	None
þu	None
wille	willan
þe	None
to	toh
aðume	None
habban	habban
Ða	None
cwæð	cweðan
se	None
cyngc	None
N	None
abbe	None
ge	None
na	None
godne	god
timan	tima
aredodne	None
Min	None
dohtor	dohtor
is	wesan
nu	None
swiðe	swiðan
bisy	None
ymbe	None
hyre	hyrian
leornunga	None
ac	acan
þe	None
læs	læs
þe	None
ic	None
eow	eowan
a	wifcynn
leng	lengan
slæce	None
awritað	None
eowre	None
naman	nama
on	None
gewrite	gewritan
and	None
hire	None
morgengife	None
þonne	None
asænde	None
ic	None
þa	None
gewrita	gewrit
minre	min
dohtor	dohtor
þæt	None
heo	None
sylf	None
geceose	None
hwilcne	None
eowerne	None
heo	None
wille	willan
Ða	None
didon	None
ða	None
cnihtas	None
swa	None
and	None
se	None
cyngc	None
nam	None
ða	None
gewrita	gewrit
and	None
geinseglode	None
hi	None
mid	None
his	None
ringe	None
and	None
sealde	sellan
Apollonio	None
þus	None
cweðende	cweðan
Nim	None
nu	None
lareow	lareow
Apolloni	None
swa	None
hit	None
þe	None
ne	neh
mislicyge	None
and	None
bryng	None
þinum	None
lærincgmædene	None
Ða	None
nam	None
Apollonius	None
þa	None
gewrita	gewrit
and	None
eode	gan
to	toh
ðare	None
cynelican	None
healle	heall
Mid	None
þam	None
þe	None
þæt	None
mæden	mæden
geseah	geseon
Apollonium	None
þa	None
cwæð	cweðan
heo	None
Lareow	None
hwi	None
gæst	gæstan
ðu	None
ana	an
Apollonius	None
cwæð	cweðan
Hlæfdige	None
n	None
æs	æs
git	None
yfel	yfel
wif	wif
nim	niman
ðas	None
gewrita	gewrit
ðe	None
þin	None
fæder	fæder
þe	None
sænde	None
and	None
ræd	rædan
Ðæt	None
mæden	mæden
nam	None
and	None
rædde	rædan
þara	None
þreora	None
cnihta	None
naman	nama
ac	acan
heo	None
ne	neh
funde	findan
na	None
þone	None
naman	nama
þaron	None
þe	None
heo	None
wolde	willan
Ða	None
heo	None
þa	None
gewrita	gewrit
oferræd	oferrædan
hæfde	habban
ða	None
beseah	beseon
heo	None
to	toh
Apollonio	None
and	None
cwæð	cweðan
Lareow	None
ne	neh
ofþingð	None
hit	None
ðe	None
gif	None
ic	None
þus	None
wer	wer
geceose	None
Apollonius	None
cwæð	cweðan
Na	None
ac	acan
ic	None
blissige	blissian
swiðor	None
ðæt	None
þu	None
miht	miht
ðurh	None
ða	None
lare	lar
þe	None
þu	None
æt	etan
me	None
underfenge	underfon
þe	None
silf	None
on	None
gewrite	gewritan
gecyðan	None
hwilcne	None
heora	heore
þu	None
wille	willan
Min	None
willa	willian
is	wesan
þæt	None
þu	None
ðe	None
wer	wer
geceose	None
þar	None
ðu	None
silf	None
wille	willan
Þæt	None
mæden	mæden
cwæð	cweðan
Eala	None
lareow	lareow
gif	None
ðu	None
me	None
lufodest	lufian
þu	None
hit	None
besorgodest	besorgian
Æfter	None
þisum	None
wordum	word
heo	None
mid	None
modes	mod
anrædnesse	None
awrat	None
oðer	None
gewrit	gewritan
and	None
þæt	None
geinseglode	None
and	None
sealde	sellan
Apollonio	None
Apollonius	None
hit	None
þa	None
ut	None
bær	bær
on	None
ða	None
stræte	stræt
and	None
sealde	sellan
þam	None
cynge	cyng
Ðæt	None
gewrit	gewritan
wæs	wesan
þus	None
gewriten	writan
þu	None
goda	god
cyngc	None
and	None
min	min
se	None
leofesta	None
fæder	fæder
nu	None
þin	None
mildheortnesse	mildheortness
me	None
leafe	leaf
sealde	sellan
þæt	None
ic	None
silf	None
moste	motan
ceosan	None
hwilcne	None
wer	wer
ic	None
wolde	willan
ic	None
secge	None
ðe	None
to	toh
soðan	soð
þone	None
forlidenan	forliden
man	munan
ic	None
wille	willan
And	None
gif	None
ðu	None
wundrige	wundrian
þæt	None
swa	None
scamfæst	None
fæmne	fæmne
swa	None
unforwandigendlice	None
ðas	None
word	word
awrat	None
þonne	None
wite	wite
þu	None
þæt	None
ic	None
hæbbe	habban
þurh	None
weax	weaxan
aboden	abeodan
ðe	None
nane	None
scame	None
ne	neh
can	сinan
þæt	None
ic	None
silf	None
ðe	None
for	for
scame	None
secgan	None
ne	neh
mihte	miht
Ða	None
ða	None
se	None
cyningc	None
hæfde	habban
þæt	None
gewrit	gewritan
oferræd	oferrædan
þa	None
n	None
iste	None
he	None
hwilcne	None
forlidene	forliden
heo	None
nemde	nemnan
Beseah	None
ða	None
to	toh
ðam	None
þrim	None
cnihtum	None
and	None
cwæð	cweðan
Hwilc	None
eower	None
is	wesan
forliden	forliþan
Ða	None
cwæð	cweðan
heora	heore
an	an
se	None
hatte	None
Ardalius	None
Ic	None
eom	wesan
forliden	forliþan
Se	None
oðer	None
him	None
andwirde	andwirdan
and	None
cwæð	cweðan
Swiga	None
ðu	None
adl	adl
þe	None
fornime	forniman
þæt	None
ðu	None
ne	neh
beo	beon
hal	hal
ne	neh
gesund	gesund
Mid	None
me	None
þu	None
boccræft	boccræft
leornodest	leornian
and	None
ðu	None
næfre	None
buton	None
þare	None
ceastre	None
geate	gietan
fram	None
me	None
ne	neh
come	cuman
Hwar	None
gefore	gefaran
ðu	None
forlidennesse	forlidennes
Mid	None
ði	None
þe	None
se	None
cyngc	None
ne	neh
mihte	miht
findan	findan
hwilc	None
heora	heore
forliden	forliþan
wære	wær
he	None
beseah	beseon
to	toh
Apollonio	None
and	None
cwæð	cweðan
Nim	None
ðu	None
Apolloni	None
þis	None
gewrit	gewritan
and	None
ræd	rædan
