+	mag	Mæg	mag
-	he	him	him
+	beforan	beforan	beforan
-	lecgan	legde	leсgan
-	þe	þe	þu
+	he	he	he
-	he	him	him
-	to	to	toh
+	beodan	beodenne	beodan
+	habban	hæfde	habban
+	þa	Þa	þa
+	git	git	git
+	he	he	he
+	willan	wolde	willan
+	be	be	be
-	his	his	hit
-	meaht	mihte	miht
+	micel	maran	micel
+	arfæstnes	arfæstnesse	arfæstnes
-	he	him	him
+	gecyðan	gecyðan	gecyðan
+	toslitan	toslat	toslitan
-	þa	þa	þu
-	his	his	hit
+	wæfels	wæfels	wæfels
+	on	on	on
+	twegen	twa	twegen
+	and	and	and
+	sellan	sealde	sellan
+	Apollonius	Apollonige	apollonius
+	se	þone	se
+	healf	healfan	healf
-	dæl	dæl	dælan
+	þus	þus	þus
-	cweþan	cweðende	cweðan
-	niman	Nim	None
-	se	þæt	þæt
+	ic	ic	ic
+	þu	þe	þu
-	to	to	toh
-	sellan	sillenne	None
-	habban	habbe	None
+	and	and	and
+	gan	ga	gan
+	into	into	into
+	se	ðare	se
+	ceaster	ceastre	ceaster
-	wen	Wen	None
+	wesan	is	wesan
+	þæt	þæt	þæt
+	þu	þu	þu
+	gemetan	gemete	gemetan
+	sum	sumne	sum
-	þe	þe	þu
+	þu	þe	þu
+	gemiltsian	gemiltsige	gemiltsian
-	gif	Gif	gifan
+	þu	ðu	þu
-	ne	ne	nesan
+	findan	finde	findan
+	nan	nænne	nan
-	þe	þe	þu
+	þu	þe	þu
+	gemiltsian	gemiltsian	gemiltsian
+	willan	wille	willan
-	wendan	wænd	None
+	þonne	þonne	þonne
+	hider	hider	hider
+	ongeagn	ongean	ongeagn
+	and	and	and
+	genihtsumian	genihtsumige	genihtsumian
+	wit	unc	wit
+	begen	bam	begen
+	min	mine	min
-	lytel	litlan	None
+	æht	æhta	æht
+	and	and	and
+	faran	far	faran
+	þu	ðe	þu
+	on	on	on
+	fiscnoþ	fiscnoð	fiscnoþ
+	mid	mid	mid
-	ic	me	me
+	þeahhwæðere	Þeahhwæðre	þeahhwæðere
+	ic	ic	ic
+	mynegian	mynegie	mynegian
+	þu	þe	þu
+	gif	gif	gif
+	þu	ðu	þu
+	fultuman	fultumiendum	fultuman
+	God	Gode	god
+	becuman	becymst	becuman
-	to	to	toh
+	þin	ðinum	þin
+	ær	ærran	ær
+	weorþmynd	wurðmynte	weorþmynd
+	þæt	þæt	þæt
+	þu	þu	þu
-	ne	ne	nesan
+	forgitan	forgite	forgitan
+	min	mine	min
+	þearfendlic	þearfendlican	þearfendlic
+	gegerela	gegirlan	gegerela
+	þa	Ða	þa
-	cweþan	cwæð	cweðan
+	Apollonius	Apollonius	apollonius
-	gif	Gif	gifan
+	ic	ic	ic
+	þu	þe	þu
-	ne	ne	nesan
+	geþencan	geþence	geþencan
+	þonne	þonne	þonne
-	ic	me	me
-	bet	bet	wel
-	beon	bið	None
+	ic	ic	ic
-	wyscan	wisce	None
+	þæt	þæt	þæt
+	ic	ic	ic
+	eft	eft	eft
+	forlidennes	forlidennesse	forlidennes
+	gefaran	gefare	gefaran
+	and	and	and
-	þin	þinne	þinne
+	gelica	gelican	gelica
+	eft	eft	eft
-	ne	ne	nesan
+	gemetan	gemete	gemetan
+	æfter	Æfter	æfter
+	þes	þisum	þes
+	word	wordum	word
+	he	he	he
+	gan	eode	gan
+	on	on	on
+	se	ðone	se
-	weg	weg	wegan
-	þe	þe	þu
-	he	him	him
-	geteon	getæht	tæсan
+	wesan	wæs	wesan
+	oþ	oð	oþ
+	þæt	ðæt	þæt
+	he	he	he
+	becuman	becom	becuman
-	to	to	toh
+	se	þare	se
+	ceaster	ceastre	ceaster
-	geat	geate	gietan
+	and	and	and
+	þær	ðar	þær
+	in	in	in
+	gan	eode	gan
+	mid	Mid	mid
-	se	þi	þi
-	þe	þe	þu
+	he	he	he
-	þencan	þohte	þenсean
-	hwa	hwæne	None
+	he	he	he
-	biddan	byddan	None
-	magan	mihte	miht
-	lif	lifes	lifes
-	fultum	fultum	fultuman
-	þa	þa	þu
+	geseon	geseah	geseon
+	he	he	he
+	an	ænne	an
+	nacod	nacodne	nacod
+	cnapa	cnapan	cnapa
+	geond	geond	geond
-	se	þa	þu
-	stræt	stræte	stræte
-	irnan	yrnan	yrnan
+	se	se	se
+	wesan	wæs	wesan
+	mid	mid	mid
-	ele	ele	elh
+	gesmyrian	gesmerod	gesmyrian
+	and	and	and
+	mid	mid	mid
+	scite	scitan	scite
+	begyrdan	begird	begyrdan
+	and	and	and
-	beran	bær	bær
-	geong	iungra	None
-	mann	manna	mannian
-	plega	plegan	plegan
+	on	on	on
+	hand	handa	hand
-	to	to	toh
-	se	ðam	ðam
+	bæþstede	bæðstede	bæþstede
+	belimpan	belimpende	belimpan
+	and	And	and
+	clypian	cliopode	clypian
+	micel	micelre	micel
+	stefn	stæfne	stefn
+	and	and	and
-	cweþan	cwæð	cweðan
-	gehyran	Gehyre	None
+	ge	ge	ge
+	ceasterwara	ceasterwaran	ceasterwara
+	gehyran	gehyre	gehyran
+	ge	ge	ge
+	ælþeodig	ælðeodige	ælþeodig
-	frig	frige	friсgan
+	and	and	and
-	þeow	þeowe	þeowan
+	æðele	æðele	æðele
+	and	and	and
+	unæðele	unæðele	unæðele
+	se	se	se
+	bæþstede	bæðstede	bæþstede
+	wesan	is	wesan
+	open	open	open
+	þa	Ða	þa
-	þa	ða	þe
+	Apollonius	Apollonius	apollonius
-	se	þæt	þæt
-	gehyran	gehirde	None
+	he	he	he
+	he	hine	he
+	unscrydan	unscridde	unscrydan
-	se	þam	þæm
+	healf	healfan	healf
+	sciccels	scicilse	sciccels
-	ðe	ðe	þu
+	he	he	he
+	on	on	on
+	habban	hæfde	habban
+	and	and	and
+	gan	eode	gan
+	into	into	into
-	se	ðam	ðam
+	þweal	þweale	þweal
+	and	and	and
+	mid	mid	mid
-	se	þi	þi
-	þe	þe	þu
+	he	he	he
+	behealdan	beheold	behealdan
-	hi	heora	hira
+	an	anra	an
+	gehwylc	gehwilcne	gehwylc
+	on	on	on
+	hira	heora	hira
+	weorc	weorce	weorc
+	he	he	he
-	secan	sohte	sœ̄сan
-	his	his	hit
+	gelica	gelican	gelica
-	ac	ac	acan
+	he	he	he
-	ne	ne	nesan
-	magan	mihte	miht
+	he	hine	he
+	þær	þar	þær
+	findan	findan	findan
+	on	on	on
-	se	ðam	ðam
+	flocc	flocce	flocc
+	þa	Ða	þa
+	færinga	færinga	færinga
+	cuman	com	cuman
+	Arcestrates	Arcestrates	arcestrates
-	eal	ealre	eall
+	se	þare	se
-	þeod	þeode	þeon
-	cyning	cyningc	None
+	mid	mid	mid
+	micel	micelre	micel
+	menigu	mænio	menigu
-	his	his	hit
-	mann	manna	mannian
+	and	and	and
+	in	in	in
+	gan	eode	gan
+	on	on	on
-	se	þæt	þæt
-	bæþ	bæð	None
+	þa	Ða	þa
+	aginnan	agan	aginnan
+	se	se	se
-	cyning	cyngc	None
+	plegan	plegan	plegan
+	wiþ	wið	wiþ
-	his	his	hit
-	gefera	geferan	gefere
+	mid	mid	mid
+	þoþer	þoðere	þoþer
+	and	and	and
+	Apollonius	Apollonius	apollonius
+	he	hine	he
+	gemengan	gemægnde	gemengan
+	swa	swa	swa
+	swa	swa	swa
+	God	God	god
+	willan	wolde	willan
+	on	on	on
+	se	ðæs	se
+	cyning	cyninges	cyning
-	plega	plegan	plegan
+	and	and	and
-	irnan	yrnende	yrnan
+	se	þone	se
+	þoþor	ðoðor	þoþor
-	gelæccan	gelæhte	gelæссan
+	and	and	and
+	mid	mid	mid
+	swift	swiftre	swift
+	rædness	rædnesse	rædness
+	geslean	geslegene	geslean
+	ongeagn	ongean	ongeagn
+	gesendan	gesænde	gesendan
-	to	to	toh
-	se	ðam	ðam
+	plegan	plegendan	plegan
-	cyning	cynge	cyng
+	eft	Eft	eft
+	he	he	he
+	agean	agean	agean
+	asendan	asænde	asendan
+	he	he	he
+	rædlice	rædlice	rædlice
+	slean	sloh	slean
+	swa	swa	swa
+	he	he	he
+	he	hine	he
+	næfre	næfre	næfre
-	feallan	feallan	fealle
-	ne	ne	nesan
+	lætan	let	lætan
+	se	Se	se
-	cyning	cyngc	None
-	þa	ða	þe
+	oncnawan	oncneow	oncnawan
+	se	þæs	se
-	geong	iungan	None
+	snelness	snelnesse	snelness
+	þæt	þæt	þæt
+	he	he	he
+	witan	wiste	witan
+	þæt	þæt	þæt
+	he	he	he
-	ne	n	næs
-	habban	æfde	None
-	his	his	hit
+	gelica	gelican	gelica
+	on	on	on
-	se	þam	þæm
-	plega	plegan	plegan
-	þa	þa	þu
-	cweþan	cwæð	cweðan
+	he	he	he
-	to	to	toh
-	his	his	hit
-	gefera	geferan	gefere
-	gan	Gað	None
+	ge	eow	ge
+	heonan	heonon	heonan
+	þes	Þes	þes
+	cniht	cniht	cniht
+	se	þæs	se
-	þe	þe	þu
-	ic	me	me
-	þyncan	þingð	None
+	wesan	is	wesan
+	min	min	min
-	gelica	gelica	gelician
+	þa	Ða	þa
-	þa	ða	þe
+	Apollonius	Apollonius	apollonius
-	gehyran	gehyrde	gehyrdan
+	þæt	þæt	þæt
+	se	se	se
+	cyning	cyning	cyning
+	he	hyne	he
+	herian	herede	herian
+	he	he	he
-	irnan	arn	yrnan
+	rædlice	rædlice	rædlice
+	and	and	and
+	genealæcan	genealæhte	genealæcan
-	to	to	toh
-	se	ðam	ðam
-	cyning	cynge	cyng
+	and	and	and
+	mid	mid	mid
-	gelæran	gelæredre	gelæred
+	hand	handa	hand
+	he	he	he
+	swingan	swang	swingan
+	se	þone	se
+	top	top	top
+	mid	mid	mid
+	swa	swa	swa
+	micel	micelre	micel
+	swiftness	swiftnesse	swiftness
+	þæt	þæt	þæt
+	se	se	se
-	cyning	cyngc	None
+	wesan	wæs	wesan
-	geþyncan	geþuht	þynсan
+	swilce	swilce	swilce
+	he	he	he
+	of	of	of
-	ild	ylde	yldan
-	to	to	toh
+	geoguþ	iuguðe	geoguþ
-	gewendan	gewænd	None
-	wesan	wære	wære
+	and	and	and
+	æfter	æfter	æfter
-	se	þam	þæm
+	on	on	on
-	his	his	hit
+	cynesetl	cynesetle	cynesetl
+	he	he	he
-	he	him	him
+	gecwemlice	gecwemlice	gecwemlice
-	þegnian	ðenode	None
+	and	And	and
-	þa	þa	þu
-	þa	ða	þe
+	he	he	he
+	ut	ut	ut
+	gan	eode	gan
+	of	of	of
-	se	ðam	ðam
-	bæþ	bæðe	None
+	he	he	he
+	he	hine	he
+	lædan	lædde	lædan
+	be	be	be
+	se	þare	se
+	hand	handa	hand
+	and	and	and
-	he	him	him
-	þa	þa	þu
+	siððan	siððan	siððan
+	þanan	þanon	þanan
-	gewendan	gewænde	None
+	se	þæs	se
+	weg	weges	weg
-	þe	þe	þu
+	he	he	he
+	ær	ær	ær
+	cuman	com	cuman
+	þa	Ða	þa
-	cweþan	cwæð	cweðan
+	se	se	se
-	cyning	cyningc	None
-	to	to	toh
-	his	his	hit
+	mann	mannum	mann
+	siððan	siððan	siððan
+	Apollonius	Apollonius	apollonius
-	agan	agan	aginnan
+	wesan	wæs	wesan
+	ic	Ic	ic
-	swerian	swerige	None
+	þurh	þurh	þurh
-	se	ða	þe
+	gemæne	gemænan	gemæne
+	hælu	hælo	hælu
+	þæt	þæt	þæt
+	ic	ic	ic
-	ic	me	me
+	næfre	næfre	næfre
+	wel	bet	wel
-	ne	ne	nesan
+	baðian	baðode	baðian
+	þonne	þonne	þonne
+	ic	ic	ic
-	don	dide	None
+	todæg	todæg	todæg
-	ne	n	næs
-	witan	at	None
+	ic	ic	ic
+	þurh	þurh	þurh
+	hwilc	hwilces	hwilc
-	geong	iunges	None
+	mann	mannes	mann
+	þegnung	þenunge	þegnung
+	þa	Ða	þa
+	beseon	beseah	beseon
+	he	he	he
+	he	hine	he
-	to	to	toh
+	an	anum	an
-	his	his	hit
-	mann	manna	mannian
+	and	and	and
-	cweþan	cwæð	cweðan
-	gan	Ga	None
+	and	and	and
+	gewitan	gewite	gewitan
-	hwæt	hwæt	hwæt#2
+	se	se	se
-	geong	iunga	None
-	mann	man	munan
-	wesan	sy	su
-	þe	þe	þu
-	ic	me	me
+	todæg	todæg	todæg
+	swa	swa	swa
+	wel	wel	wel
+	gehyrsumian	gehirsumode	gehyrsumian
+	se	Se	se
-	mann	man	munan
-	þa	ða	þe
+	gan	eode	gan
+	æfter	æfter	æfter
+	Apollonius	Apollonio	apollonius
+	mid	Mid	mid
-	se	þi	þi
-	þe	þe	þu
+	he	he	he
+	geseon	geseah	geseon
+	þæt	þæt	þæt
+	he	he	he
+	wesan	wæs	wesan
+	mid	mid	mid
+	horig	horhgum	horig
+	sciccels	scicelse	sciccels
+	bewæfan	bewæfed	bewæfan
-	þa	þa	þu
-	wendan	wænde	None
+	he	he	he
+	ongeagn	ongean	ongeagn
-	to	to	toh
-	se	ðam	ðam
-	cyning	cynge	cyng
+	and	and	and
+	cweðan	cwæð	cweðan
+	se	Se	se
-	geong	iunga	None
-	mann	man	munan
-	þe	þe	þu
+	þu	þu	þu
+	æfter	æfter	æfter
-	ascian	axsodest	None
+	wesan	is	wesan
-	forliðan	forliden	forliþan
-	mann	man	munan
+	þa	Ða	þa
-	cweþan	cwæð	cweðan
+	se	se	se
-	cyning	cyng	cyng
+	þurh	þurh	þurh
-	hwæt	hwæt	hwæt#2
+	witan	wast	witan
+	þu	ðu	þu
-	se	þæt	þæt
+	se	Se	se
-	mann	man	munan
-	he	him	him
-	andswarian	andswerode	None
+	and	and	and
-	cweþan	cwæð	cweðan
-	þeah	þeah	þiсgan
+	he	he	he
+	hit	hit	hit
+	self	silf	self
+	forswigian	forswige	forswigian
-	his	his	hit
+	gegerela	gegirla	gegerela
+	he	hine	he
+	geswutelian	geswutelað	geswutelian
+	þa	Ða	þa
-	cweþan	cwæð	cweðan
+	se	se	se
-	cyning	cyngc	None
-	gan	Ga	None
+	rædlice	rædlice	rædlice
+	and	and	and
+	secgan	sege	secgan
-	he	him	him
+	þæt	þæt	þæt
+	se	se	se
-	cyning	cyngc	None
-	biddan	bit	bitan
+	þu	ðe	þu
+	þæt	þæt	þæt
+	þu	ðu	þu
+	cuman	cume	cuman
-	to	to	toh
-	his	his	hit
-	gereord	gereorde	gerædan
+	þa	Ða	þa
+	Apollonius	Apollonius	apollonius
-	se	þæt	þæt
-	gehyran	gehyrde	gehyrdan
+	he	he	he
-	se	þam	þæm
+	gehyrsumian	gehyrsumode	gehyrsumian
+	and	and	and
+	gan	eode	gan
-	forð	forð	forþ
+	mid	mid	mid
-	se	þam	þæm
+	mann	men	mann
+	oþ	oð	oþ
+	þæt	þæt	þæt
+	he	he	he
+	becuman	becom	becuman
-	to	to	toh
+	se	ðæs	se
-	cyning	cynges	cyng
+	heall	healle	heall
+	þa	Ða	þa
+	gan	eode	gan
+	se	se	se
-	mann	man	munan
+	in	in	in
+	beforan	beforan	beforan
-	to	to	toh
-	se	ðam	ðam
-	cyning	cynge	cyng
+	and	and	and
-	cweþan	cwæð	cweðan
+	se	Se	se
+	forliðan	forlidena	forliðan
-	mann	man	munan
+	wesan	is	wesan
+	cuman	cumen	cuman
-	þe	þe	þu
+	þu	ðu	þu
+	æfter	æfter	æfter
-	sendan	sændest	None
-	ac	ac	acan
+	he	he	he
-	ne	ne	nesan
-	magan	mæg	mæg
+	for	for	for
-	scamu	scame	sceamu
+	in	in	in
+	gan	gan	gan
+	butan	buton	butan
+	scrud	scrude	scrud
+	þa	Ða	þa
-	hatan	het	hettan
+	se	se	se
-	cyning	cyngc	None
+	he	hine	he
+	sona	sona	sona
+	gescrydan	gescridan	gescrydan
+	mid	mid	mid
+	weorþfull	wurðfullan	weorþfull
+	scrud	scrude	scrud
+	and	and	and
-	hatan	het	hettan
+	he	hine	he
+	in	in	in
+	gan	gan	gan
-	to	to	toh
+	ðam	ðam	ðam
-	gereord	gereorde	gerædan
+	þa	Ða	þa
+	gan	eode	gan
+	Apollonius	Apollonius	apollonius
+	in	in	in
+	and	and	and
+	gesittan	gesæt	gesittan
+	þær	þar	þær
-	he	him	him
-	geteon	getæht	tæсan
+	wesan	wæs	wesan
+	ongeagn	ongean	ongeagn
+	se	ðone	se
-	cyning	cyngc	None
+	þær	Ðar	þær
-	weorþan	wearð	None
-	þa	ða	þe
-	se	seo	seon
+	þenung	þenung	þenung
+	in	in	in
-	geberan	geboren	geboren
+	and	and	and
+	æfter	æfter	æfter
-	se	þam	þæm
+	cynelic	cynelic	cynelic
+	gebeorscipe	gebeorscipe	gebeorscipe
+	and	and	and
+	Apollonius	Apollonius	apollonius
+	nan	nan	nan
-	þing	ðingc	None
-	ne	ne	nesan
-	etan	æt	æt
+	þeah	ðeah	þeah
-	ðe	ðe	þu
-	eal	ealle	ealle
+	oðer	oðre	oðer
+	mann	men	mann
+	etan	æton	etan
+	and	and	and
+	bliðe	bliðe	bliðe
+	wesan	wæron	wesan
-	ac	ac	acan
+	he	he	he
+	behealdan	beheold	behealdan
-	se	þæt	þæt
+	gold	gold	gold
+	and	and	and
-	se	þæt	þæt
+	seolfor	seolfor	seolfor
+	and	and	and
-	se	ða	þe
+	deorwyrþe	deorwurðan	deorwyrþe
-	reaf	reaf	reofan
+	and	and	and
-	se	þa	þu
+	beod	beodas	beod
+	and	and	and
-	se	þa	þu
+	cynelic	cynelican	cynelic
+	þenung	þenunga	þenung
+	þa	Ða	þa
-	þa	ða	þe
+	he	he	he
+	þes	þis	þes
+	eal	eal	eal
+	mid	mid	mid
+	sarness	sarnesse	sarness
+	behealdan	beheold	behealdan
-	þa	ða	þe
-	sittan	sæt	sæt
+	sum	sum	sum
+	eald	eald	eald
+	and	and	and
+	sum	sum	sum
+	æfestig	æfestig	æfestig
+	ealdorman	ealdorman	ealdorman
+	be	be	be
-	se	þam	þæm
-	cyning	cynge	cyng
+	mid	Mid	mid
-	se	þi	þi
-	þe	þe	þu
+	he	he	he
+	geseon	geseah	geseon
+	þæt	þæt	þæt
+	Apollonius	Apollonius	apollonius
+	swa	swa	swa
+	sarlice	sarlice	sarlice
-	sittan	sæt	sæt
+	and	and	and
-	eal	ealle	ealle
-	þing	þingc	None
+	behealdan	beheold	behealdan
+	and	and	and
+	nan	nan	nan
-	þing	ðingc	None
-	ne	ne	nesan
-	etan	æt	æt
-	þa	ða	þe
-	cweþan	cwæð	cweðan
+	he	he	he
-	to	to	toh
-	se	ðam	ðam
-	cyning	cynge	cyng
+	þu	ðu	þu
+	god	goda	god
-	cyning	cyngc	None
+	efne	efne	efne
+	þes	þes	þes
-	mann	man	munan
-	þe	þe	þu
+	þu	þu	þu
+	swa	swa	swa
+	wel	wel	wel
+	wiþ	wið	wiþ
+	gedon	gedest	gedon
+	he	he	he
+	wesan	is	wesan
+	swiðe	swiðe	swiðe
+	æfestful	æfestful	æfestful
+	for	for	for
+	þin	ðinum	þin
+	god	gode	god
+	þa	Ða	þa
-	cweþan	cwæð	cweðan
+	se	se	se
-	cyning	cyngc	None
+	þu	þe	þu
+	misþyncan	misþingð	misþyncan
-	Soðlice	Soðlice	soþlice
+	þes	þes	þes
-	geong	iunga	None
-	mann	man	munan
-	ne	ne	nesan
+	æfestian	æfestigað	æfestian
+	on	on	on
-	nan	nanum	nanum
-	þing	ðingum	None
-	þe	ðe	þu
+	he	he	he
-	her	her	heran
-	geseon	gesihð	gesiht
-	ac	ac	acan
+	he	he	he
+	cyðan	cyð	cyðan
+	þæt	þæt	þæt
+	he	he	he
-	habban	hæfð	None
+	fela	fela	fela
-	forleosan	forloren	forloren
+	þa	Ða	þa
+	beseon	beseah	beseon
+	Arcestrates	Arcestrates	arcestrates
+	se	se	se
-	cyning	cyngc	None
+	bliðe	bliðum	bliðe
-	andwlita	andwlitan	andwlitan
-	to	to	toh
+	Apollonius	Apollonio	apollonius
+	and	and	and
-	cweþan	cwæð	cweðan
+	þu	ðu	þu
-	geong	iunga	None
-	mann	man	munan
-	wesan	beo	beon
+	bliðe	bliðe	bliðe
+	mid	mid	mid
+	we	us	we
+	and	and	and
+	gehyhtan	gehiht	gehyhtan
+	on	on	on
+	God	God	god
+	þæt	þæt	þæt
+	þu	þu	þu
+	motan	mote	motan
+	self	silf	self
-	to	to	toh
+	ðam	ðam	ðam
+	god	selran	god
+	becuman	becuman	becuman
+	mid	Mid	mid
-	se	þi	þi
-	ðe	ðe	þu
+	se	se	se
+	cyning	cyning	cyning
+	þes	þas	þes
+	word	word	word
+	cweðan	gecwæð	cweðan
-	þa	ða	þe
+	færinga	færinga	færinga
+	þær	þar	þær
+	gan	eode	gan
+	in	in	in
+	se	ðæs	se
-	cyning	cynges	cyng
-	geong	iunge	None
+	dohtor	dohtor	dohtor
+	and	and	and
-	cyssan	cyste	cystan
-	hire	hyre	hyrian
+	fæder	fæder	fæder
+	and	and	and
-	se	ða	þe
+	ymbsittan	ymbsittendan	ymbsittan
+	þa	Þa	þa
+	heo	heo	heo
+	becuman	becom	becuman
-	to	to	toh
+	Apollonius	Apollonio	apollonius
-	þa	þa	þu
-	gewendan	gewænde	None
+	heo	heo	heo
+	ongeagn	ongean	ongeagn
-	to	to	toh
+	hire	hire	hire
+	fæder	fæder	fæder
+	and	and	and
-	cweþan	cwæð	cweðan
+	þu	ðu	þu
+	god	goda	god
-	cyning	cyningc	None
+	and	and	and
+	min	min	min
+	se	se	se
-	leof	leofesta	None
+	fæder	fæder	fæder
-	hwæt	hwæt	hwæt#2
+	wesan	is	wesan
+	þes	þes	þes
-	geong	iunga	None
-	mann	man	munan
-	þe	þe	þu
+	ongeagn	ongean	ongeagn
+	þu	ðe	þu
+	on	on	on
+	swa	swa	swa
-	weorþlic	wurðlicum	None
+	setl	setle	setl
+	sittan	sit	sittan
+	mid	mid	mid
+	sarlic	sarlicum	sarlic
-	andwlita	andwlitan	andwlitan
+	ne	N	ne
-	witan	at	None
+	ic	ic	ic
-	hwæt	hwæt	hwæt#2
+	he	he	he
+	besorgian	besorgað	besorgian
+	þa	Ða	þa
-	cweþan	cwæð	cweðan
+	se	se	se
-	cyning	cyningc	None
-	leof	Leofe	None
+	dohtor	dohtor	dohtor
+	þes	þes	þes
-	geong	iunga	None
-	mann	man	munan
+	wesan	is	wesan
-	forliðan	forliden	forliþan
+	and	and	and
+	he	he	he
+	gecweman	gecwemde	gecweman
-	ic	me	me
-	mann	manna	mannian
+	wel	betst	wel
+	on	on	on
-	se	ðam	ðam
-	plega	plegan	plegan
+	forðam	forðam	forðam
+	ic	ic	ic
+	he	hine	he
+	gelaðian	gelaðode	gelaðian
-	to	to	toh
+	þes	ðysum	þes
+	ure	urum	ure
+	gebeorscipe	gebeorscipe	gebeorscipe
+	ne	N	ne
-	witan	at	None
+	ic	ic	ic
-	hwæt	hwæt	hwæt#2
+	he	he	he
+	wesan	is	wesan
-	ne	ne	nesan
+	hwanan	hwanon	hwanan
+	he	he	he
+	wesan	is	wesan
-	ac	ac	acan
+	gif	gif	gif
+	þu	ðu	þu
+	willan	wille	willan
+	witan	witan	witan
-	hwæt	hwæt	hwæt#2
+	he	he	he
-	wesan	sy	su
-	ascian	axsa	None
+	he	hine	he
+	forðam	forðam	forðam
+	þu	þe	þu
+	gedafenian	gedafenað	gedafenian
+	þæt	þæt	þæt
+	þu	þu	þu
-	witan	wite	wite
+	þa	Ða	þa
+	gan	eode	gan
-	se	þæt	þæt
-	mægden	mæden	mæden
-	to	to	toh
+	Apollonius	Apollonio	apollonius
+	and	and	and
+	mid	mid	mid
+	forwandian	forwandigendre	forwandian
-	spræc	spræce	sprecan
-	cweþan	cwæð	cweðan
+	þeah	ðeah	þeah
+	þu	ðu	þu
+	stille	stille	stille
-	wesan	sy	su
+	and	and	and
+	unrot	unrot	unrot
-	þeah	þeah	þiсgan
+	ic	ic	ic
+	þin	þine	þin
-	æðelborenness	æðelborennesse	æþelborenness
+	on	on	on
+	þu	ðe	þu
+	geseon	geseo	geseon
+	nu	Nu	nu
+	þonne	þonne	þonne
+	gif	gif	gif
+	þu	ðe	þu
-	to	to	toh
+	hefig	hefig	hefig
-	ne	ne	nesan
-	þyncan	þince	None
+	secgan	sege	secgan
-	ic	me	me
-	þin	þinne	þinne
-	nama	naman	naman
+	and	and	and
-	þin	þin	þu
+	gelimp	gelymp	gelimp
+	arecan	arece	arecan
-	ic	me	me
+	þa	Ða	þa
-	cweþan	cwæð	cweðan
+	Apollonius	Apollonius	apollonius
-	gif	Gif	gifan
+	þu	ðu	þu
+	for	for	for
+	neod	neode	neod
-	ascian	axsast	None
+	æfter	æfter	æfter
-	min	minum	minum
-	nama	naman	naman
+	ic	ic	ic
-	secgan	secge	secg
+	þu	þe	þu
+	ic	ic	ic
+	he	hine	he
+	forleosan	forleas	forleosan
+	on	on	on
+	sæ	sæ	sæ
-	gif	Gif	gifan
+	þu	ðu	þu
+	willan	wilt	willan
+	min	mine	min
-	æðelborennes	æðelborennesse	æþelborenness
+	witan	witan	witan
-	witan	wite	wite
+	þu	ðu	þu
+	þæt	þæt	þæt
+	ic	ic	ic
-	heo	hig	hi
+	forlætan	forlet	forlætan
+	on	on	on
+	Tharsus	Tharsum	tharsus
+	se	Ðæt	se
-	mægden	mæden	mæden
-	cweþan	cwæð	cweðan
-	secgan	Sege	None
-	ic	me	me
+	Gewislice	gewislicor	gewislice
+	þæt	þæt	þæt
+	ic	ic	ic
+	hit	hit	hit
-	magan	mæge	mæge
+	understandan	understandan	understandan
+	Apollonius	Apollonius	apollonius
-	þa	þa	þu
-	Soðlice	soðlice	soþlice
-	heo	hyre	hyrian
+	arecan	arehte	arecan
-	eal	ealle	ealle
-	his	his	hit
+	gelimp	gelymp	gelimp
+	and	and	and
+	æt	æt	æt
+	se	þare	se
-	spræc	spræcan	None
+	ende	ende	ende
-	he	him	him
+	feollan	feollon	feollan
+	tear	tearas	tear
+	of	of	of
-	se	ðam	ðam
+	eage	eagum	eage
+	mid	Mid	mid
-	se	þy	þywan
-	þe	þe	þu
+	se	se	se
-	cyning	cyngc	None
-	se	þæt	þæt
+	geseon	geseah	geseon
+	he	he	he
+	bewendan	bewænde	bewendan
+	he	hine	he
-	þa	ða	þe
-	to	to	toh
+	se	ðare	se
+	dohtor	dohtor	dohtor
+	and	and	and
-	cweþan	cwæð	cweðan
-	leof	Leofe	None
+	dohtor	dohtor	dohtor
+	þu	þu	þu
+	gesingian	gesingodest	gesingian
+	mid	mid	mid
-	se	þy	þywan
-	þe	þe	þu
+	þu	þu	þu
+	willan	woldest	willan
+	witan	witan	witan
-	his	his	hit
-	nama	naman	naman
+	and	and	and
-	his	his	hit
-	gelimp	gelimp	gelimpan
+	þu	þu	þu
-	habban	hafast	hafian
+	nu	nu	nu
+	geedniwian	geedniwod	geedniwian
-	his	his	hit
+	eald	ealde	eald
+	sar	sar	sar
+	ac	Ac	ac
+	ic	ic	ic
+	biddan	bidde	biddan
+	þu	þe	þu
+	þæt	þæt	þæt
+	þu	þu	þu
-	gifan	gife	gifu
-	he	him	him
+	swa	swa	swa
+	hwæt#2	hwæt	hwæt#2
+	swa	swa	swa
+	þu	ðu	þu
+	willan	wille	willan
+	þa	Ða	þa
-	þa	ða	þe
-	se	þæt	þæt
-	mægden	mæden	mæden
-	gehyran	gehirde	None
+	þæt	þæt	þæt
-	heo	hire	hire
+	wesan	wæs	wesan
+	alyfan	alyfed	alyfan
+	fram	fram	fram
+	hire	hire	hire
+	fæder	fæder	fæder
-	se	þæt	þæt
+	heo	heo	heo
+	ær	ær	ær
-	heo	hyre	hyrian
+	self	silf	self
+	gedon	gedon	gedon
+	willan	wolde	willan
-	þa	ða	þe
+	cweðan	cwæð	cweðan
+	heo	heo	heo
-	to	to	toh
+	Apollonius	Apollonio	apollonius
+	Apollonius	Apolloni	apollonius
